ID	Tag	DataType	Name	Description	RpgId
328	AVA0035	6	Chantage	Vous avez connaissance d'un sombre secret concernant un individu et disposez de preuves ; vous pouvez donc profiter de ces renseignements pour l'obliger à coopérer. Le coût de cet Avantage est égal au Rang de Statut de l'individu que l'on fait chanter. Recourir trop souvent à set Avantage ou avoir des exigences excessives vis-à-vis de la personne peut la penser à penser que votre mort mérite de prendre le risque de voir votre secret exposé, quelles que soient les conséquences. Les personnages du Clan du Scorpion peuvent acheter cet Avantage pour 1 point de moins que le coût normal.	1
329	AVA0036	6	Choisi par les oracles	Pour des raisons qui dépassent votre entendement, vous avez été remarqué par l'un des Oracles, ces humains animés par la puissance des Dragons Élémentaires. Vous devez choisir un Anneau lorsque vous choisissez cet Avantage. Vous recevez un bonus de +1g1 au total de tous les Jets d'Anneau recouvrant l'Anneau en question.	1
330	AVA0037	6	Clairvoyant	Vous êtes doué d'un esprit vif et d'une perception acérée qui font que les autres ont bien du mal à vous abuser. Lorsque vous effectuez une Jet d'Opposition contre quelqu'un qui cherche à vous troubler ou vous manipuler d'une manière ou d'une autre, vous recevez un bonus de +1g0 au total de votre jet. Les personnages du Clan du Dragon peuvent acheter cet Avantage pour 2 points.	1
331	AVA0038	6	Dessein supérieur	Vous consacrez votre à quelque grand projet. Il ne s'agit pas d'une opération ordinaire, mais d'une œuvre qui demandera des années, voire toute votre vie. Quel que soit l'objectif final, vous gagnerez un Point d'Expérience supplémentaire pour chaque séance durant laquelle vous aurez contribué significativement à votre quête (selon votre appréciation et celle du MJ).	1
332	AVA0039	6	Dextérité du crabe	Vous montrez une affinité naturelle pour les armes de tout type et pouvez vous servir sans difficulté d'une lame que vous ne connaissez pas, même en situation tendue. Chaque fois que vous êtes censé effectuer un Jet sans Compétence lorsque vous recourez à une Compétence d'Armes, on considère en fait que vous disposez de 1 Rang dans la compétence en question. Les personnages du Clan du Crabe et les bushi peuvent acheter cet avantage pour 2 points.	1
333	AVA0040	6	Don inné (Contact Spirituel)	Vous pouvez tenter un Jet d'Intuition (ND 15) pour voir la dernière personne à avoir touché un objet avec lequel vous êtes en contact.	1
334	AVA0041	6	Don inné (Empathie)	Vous recevez un bonus de +1g1 aux Jets de Courtisan visant à déterminer les sentiments/désirs d'autrui.	1
335	AVA0042	6	Don inné (Lucidité)	On ne vous prend pas facilement au dépourvu et vous recevez un bonus de +1g0 au total de vos Jets d'Initiative.	1
336	AVA0043	6	Don inné (Prophétie Mineure)	Vous faites parfois des songes nébuleux sur l'avenir, comme l'image d'un couteau sanglant avant un meurtre.	1
337	AVA0044	6	Don inné (Sens Animal)	Vous pouvez d'instinct percevoir l'humeur des animaux ; les animaux vous considèrent comme amical.	1
338	AVA0045	6	École différente	Votre famille a sacrifié énormément de ressources et de faveurs pour assurer votre admission dans l’École d'un autre Clan. Lors de la création de personnage, vous pouvez choisir d'intégrer l’École d'un autre clan que le votre. Vous restez toutefois membre de votre clan, ce qui pourrait engendrer un conflit de loyautés (vis-à-vis de votre sensei d'un côté, et de votre seigneur et famille, de l'autre).	1
339	AVA0046	6	Écoles multiples	Vous avez eu la chance incroyable de pouvoir étudier dans plusieurs dojo, associés chacun à une École majeure différente. Il s'agit là d'une aubaine rare, car s'affranchir de son engagement envers un sensei pour pouvoir recevoir les enseignements d'un autre requiert des circonstances extraordinaires. Cet Avantage ne peut s'acheter qu'en cours de campagne. Une fois cet Avantage pris, le personnage arrête aussitôt sa progression dans son École actuelle. Quand il atteint son prochain Rang de Réputation, il commence l’apprentissage des Techniques de sa nouvelle École au rang 1. Avant de pouvoir apprendre les Techniques d'une École, il faut disposer d'au oins 1 Rang dans toutes les compétences d’École qu'on y enseigne. En aucun cas, un personnage ne pourra prendre des Rangs à la fois dans une école de bushi et dans une école de shugenja ; les deux formes étant tout bonnement incompatibles sur tous les plans.	1
340	AVA0047	6	Excellente mémoire	Vous faites preuve d'une aptitude incroyable pour vous rappeler les choses avec précision. Chaque fois que vous avez besoin de vous souvenir avec exactitude de quelque chose, qu'il s'agisse d'un passage écrit ou de détails physiques concernant un individu, vous recevez un bonus de +1g1 à votre Jet d'Intelligence.	1
341	AVA0048	6	Faveur élémentaire	Vous êtes particulièrement apprécié par les kami d'un élément, même si vous ne savez pas forcément pourquoi. Il en ressort une baisse de 1 du coût de l'amélioration des Traits associés à un Anneau donné. (choisi à l'achat de cet Avantage). Vide ne peut pas être choisi pour cet Avantage. Les personnages du Clan du Phénix peuvent acheter cet Avantage pour 3 points.	1
342	AVA0049	6	Favori de la cour	Au cours d'une récente séance de cour, vous avez fait quelque chose qui vous a fait remarquer de l'hôte, ce qui vous a aussitôt rendu plus important aux yeux de l'assistance. Choisissez une cour, telle que celle de Kyuden Bayushi, celle du district Okura, de Toshi Ranbo, etc. Lorsque vous vous présentez à cette cour, on considère votre Statut comme d'1 Rang supérieur à la réalité, mais uniquement pendant les séances. Les personnages courtisans peuvent acheter cet Avantage pour 1 point. Vous pouvez prendre cet Avantage plusieurs fois, auquel cas il s'applique à différentes cours.	1
343	AVA0050	6	Force de la terre	On décèle dans votre âme l'esprit des montagnes et la force de la pierre. Vous pouvez surmonter des blessures qui rendraient d'autres hommes infirmes. Les malus au ND que vous subissez en raison des Rangs de Blessures se réduisent de 3. Les personnages bushi peuvent prendre cet Avantage pour 2 points.	1
344	AVA0052	6	Gouverneur (Grand Village)	Grand village	1
345	AVA0053	6	Gouverneur (Domaine Unique)	Domaine unique (brasserie de sake, fauconnerie, etc.)	1
346	AVA0054	6	Gouverneur (Bourg)	Bourg	1
347	AVA0055	6	Gouverneur (Ville)	Ville	1
348	AVA0056	6	Gouverneur (Province)	Province	1
349	AVA0057	6	Grand	Vous êtes plus grand que la moyenne des Rokugani, votre taille étant comprise entre 1,83 et 1,90m. Vous bénéficiez d'un bonus de +1g0 au total de tous les jets de dommages effectués avec une grande arme de corps à corps. Les personnages du Clan du Crabe peuvent acheter cet Avantage pour 3 points.	1
350	AVA0058	6	Grand voyageur	Vous connaissez une certaine contrée comme votre poche, l'ayant maintes fois parcourue. Choisissez les terres de votre famille, une grande ville ou une région de taille raisonnable. Tant que vous vous trouvez sur ces terres, vous ne pouvez pas vous perdre et vous connaissez la position géographique de toutes les ressources que l'on peut y trouver. Les personnages du Clan de la Licorne peuvent acheter cet Avantage pour 1 point.	1
351	AVA0059	6	Grande destinée	Le cycle karmique vous réserve de grands projets et l'Ordre Céleste s'efforce de vous garder en vie jusqu'à ce que votre destinée soit accomplie. Une fois par séance, lorsque vous subissez des Blessures qui auraient dû vous tuer, vous vous retrouvez en fait avec 1 Blessure. Cela ne peut arriver qu'une fois par séance de jeu, car même les Cieux sont limités dans leur influence sur les affaires des mortels.	1
352	AVA0060	6	La haine au cœur	Un Clan s'est attiré votre haine éternelle et rien ne pourra atténuer votre rage. Choisissez un clan ou une autre faction (comme la Confrérie de Shinsei ou l'une des familles impériales) à l'achat de cet Avantage. Vous recevez un bonus de +1g1 au total de tout Jet d'Opposition contre un membre de ce Clan (ou de cette faction). Les personnages du Clan de l'Araignée peuvent acheter cet Avantage pour 4 points.	1
353	AVA0061	6	Héritage	Lors de votre cérémonie de gempukku, votre famille vous a honoré d'un bien ayant appartenu à vos ancêtres. L'objet est pour vous des plus précieux et vous préféreriez mourir plutôt que de le voir endommagé ou profané. Vous disposez d'un objet, en plus de l'équipement de départ de votre école. Chaque fois que vous effectuez un Jet de Compétence faisant intervenir l'objet, comme Spectacle:Biwa pour un biwa ou Jeu:Go pour un jeu de Go, ou encore Kenjutsu pour un Katana, vous recevez un bonus de +1g1 au jet. Ce bonus ne s'applique pas aux jets d'attaque ou de dommages, mais seulement aux Jets de Compétence non liés au combat (effectués en dehors d'une escarmouche). Joueurs et MJ peuvent convenir d'autoriser l'acquisition d'un objet plus puissant ou rare pour un coût supérieur en Points d'Expérience. Il convient de bien étudier ces cas particuliers à l'avance pour que le jeu reste équitable et équilibré.	1
354	AVA0062	6	Héros populaire	Même si votre réputation parmi vos pairs n'a rien de forcément supérieure à celle d'un samurai, vos actions ont suscité l'admiration des gens du commun. Lorsque vous avez affaire à des citoyens de Rokugan n'appartenant pas à la caste des samurai, le ND pour qu'ils vous reconnaissent (déterminé par votre Rang de Gloire) est diminué de 10.	1
355	AVA0063	6	Heureuses fiançailles	Votre mariage a été arrangé et la fortune a voulu que votre amour pour votre époux/épouse soit sincère. Les relations que vous avez pu établir dans le cadre des préparations enthousiastes du mariage vous permettent d’acheter les Avantages suivants pour deux points de moins chacun (minimum de 1 point) : Gouverneur, Lien Karmique (uniquement le ou la fiancé(e)), Riche et Statut Social.	1
356	AVA0064	6	Honneur apparent	Les gens ont du mal à deviner votre véritable nature, ce qui vous aide pour cacher vos actes parfois douteux. Pour chaque rang dont vous disposez pour cet Avantage, on considère votre Honneur comme supérieur d'un Rang entier à la réalité dans le cadre des tentatives visant à le déterminer. Quiconque tente un jet de Connaissance:Bushido/Intuition pour deviner votre Rang d'Honneur trouvera votre Rang simulé au lieu de votre véritable Rang.	1
357	AVA0065	6	Illumination	Votre voyage spirituel vers l'harmonie totale avec l'univers s'approche de sa destination. Lorsque vous utilisez des points d'Expérience pour augmenter votre Anneau du Vide, le coût total diminue chaque fois de 2 points. Les personnages du Clan du Dragon et les moines peuvent prendre cet Avantage pour 5 points.	1
358	AVA0066	6	Ingénieux	Vous savez instinctivement faire des choses que la plupart des gens cherchent à éviter à tout prix. Chaque fois que vous êtes censé effectuer un Jet Sans Compétence lorsque vous recourez à une compétence Dégradante, on considère en fait que vous disposez de 1 Rang dans la compétence en question. Les personnages du Clan du Scorpion, de l'Araignée et les Ninja peuvent acheter cet Avantage pour 2 points.	1
359	AVA0067	6	Intègre	Votre âme vertueuse se situe au-delà de tout reproche et il est bien difficile, voire impossible, de vous pousser à un quelconque comportement déshonorant. Lorsque vous effectuez un jet d'Opposition face à quelqu'un qui recourt à Tentation, vous recevez un bonus de +1g0 au jet. Les personnages Impériaux peuvent acheter cet Avantage pour 1 point.	1
360	AVA0068	6	Ishiken-do	Vous jouissez du don le plus rare qu'il soit, la capacité de communier avec le Vide même. Ce talent se compare sur bien des points à la faculté de converser avec les kami, à part qu'il n'existe pas de kami du Vide qui se manifeste naturellement ; le Vide est une entité vivante, étant à la fois tout et rien. Vous pouvez lancer des Sorts du Vide selon les règles détaillées plus loin dans ce chapitre. Seuls des shugenja peuvent prendre cet Avantage et l'on ne peut lancer des sorts du Vide sans lui. Les personnages du Clan du Phénix peuvent acheter cet Avantage pour 6 points.	1
361	AVA0069	6	Jeune prodige	Sommeille en vous le potentiel d'exceller dans un domaine particulier, plus encore peut-être que tout autre âme vivante de l'Empire. Lors de cet achat, associez cet Avantage à une Compétence. Lorsque vous effectuez des Augmentations sur un Jet de la Compétence concernée, vos Augmentations se limitent par votre Rang dans la compétence et non par votre Anneau du Vide (sauf si celui-ci est supérieur, auquel cas vous pouvez suivre la règle normale).	1
362	AVA0070	6	Kami amical	Un kami s'est lié d'amitié avec vous et reste à proximité en toutes circonstances. Choisissez un élément à l'achat de cet Avantage. Vous recevez un bonus de +1g1 au total de tous les Jets d'Incantation effectués pour lancer Communion, Invocation ou Sensation (uniquement si le Sort est lié à l'élément choisi). Seul un shugenja peut prendre cet Avantage. Vous ne pouvez associé cet Avantage à un élément pour lequel vous êtes déficient.	1
363	AVA0072	6	Langue (non-humaine)	L'Empire ne connaît qu'une langue déclinée en deux dialectes. En revanche, le monde qui entoure Rokugan compte une grande variété de nations et de cultures avec chacune leur langue. Vous pouvez apprendre une langue non-humaine , comme le Nezumi ou le Naga (le personnage peut alors juste la comprendre et exprimer verbalement les concepts les plus simples).	1
364	AVA0073	6	Leader né	Vous présentez un véritable don pour mener et inspirer les hommes au combat. Une fois par Round durant l'étape de Réactions d'une escarmouche, vous pouvez ajouter votre Rang d’École plus 1g1 à la valeur d'initiative d'un allié. Ce bonus persiste jusqu'à l'étape de Réactions du round suivant. Un même individu ne peut bénéficier que d'une utilisation de cet Avantage par round. Les personnages du Clan du Lion peuvent acheter cet Avantage pour 5 points.	1
365	AVA0074	6	Lien Karmique	Votre destinée n’appartient pas qu'à vous, car elle se lie intimement à quelqu'un d'autre. Vous avez peut-être été proche de cette autre personne dans une vie antérieure, à moins que votre destin attende encore d'être mêlé au sien de manière fondamentale. Choisissez une personne à l'achat de cet Avantage. Pour chaque point dépensé, vous pouvez une fois par séance de jeu recevoir un bonus de +1g1 au total de tous les jets d'attaque effectués pour protéger la personne en question ou vous battre pour elle.	1
